speaker_id,slide_id,question_id,problem_id,text
MW_SSH_04,,,,"Bo przeczytałem go, nie zrozumiałem nic i teraz dopiero po tej krótkiej przerwie zaczynam rozumieć co jest napisane. Też się skupiłem na wysokiej skuteczności. Zadziwiające, że aż tak przy trzech przypadkach na 10 tysięcy jest to nieskuteczne. Jestem ciekawy w takim razie jak ludzie są w stanie na podstawie nowych gatunków, jakby do starych gatunków, to wiadomo, że jak ludzie określili poziom dokładności, no to w takim razie byli w stanie określić ten poziom dokładności w 100%, natomiast maszyna tylko 99,97. Ale w przypadku nowych gatunków, jak to byłoby użyteczne."
MW,,,,"To ograniczenia modelu. Czy one raczej budują nasze zaufanie, że są tutaj tak jasno wyłożone, czy to raczej sprawia, że jesteśmy bardziej podejrzliwi, no bo już znamy te ograniczenia?"
MW_SSH_04,,,,"Tak naprawdę obydwa, bo dzięki temu bardziej jesteśmy w stanie mu zaufać, bo bardziej go rozumiemy. Bo także przez to, że on bazuje tylko na tych danych. Jeszcze doczytam tylko tą informację. Znaczy się, pokazuje tak naprawdę, że to jest bardziej narzędzie pomocy dla specjalisty, eksperta niż jakby zamiennik całkowity tego. No bo tu by się chciało raczej dokładność stuprocentową albo praktycznie stuprocentową. Ale jest to narzędzie, które w odpowiednich rękach może być dobrze wykorzystane. Jest lepiej je wykorzystywać niż jego nie wykorzystywać w przypadku rozróżnienia grzybów, tak naprawdę, ale wiadomo, że także pokazuje to, iż jak ogólnie maszyna nie ma także wbudowanego błędu ludzkiego, co prawda podczas programowania ten błąd może się pojawić, bo nadal ludzie to programują. I dostarczają te dane. Więc błąd może być na tej zasadzie, ale nie ma takiego typowego błędu ludzkiego, który jest jakby posiadany jako taki błąd, niedopatrzenie. I to także jakby dlatego też przynajmniej ja mam trochę większe zaufanie do czegoś takiego niż bezpośrednio do człowieka. Natomiast gdy człowiek byłby w stanie wyeliminować błąd ludzki, czyli np. poprzez zespół ludzi, albo większy zespół, to mam większe zaufanie do ludzi niż do maszyny wtedy tak naprawdę."
MW,,,,"A wydaje się panu, że w tworzeniu tych rozwiązań informatycznych brali udział na przykład eksperci dziedzinowi?"
MW_SSH_04,,,,"To musieli, bo to inaczej nie byłoby sensu tego tworzyć."
MW,,,,Czy coś tu jeszcze na tym slajdzie?
MW_SSH_04,,,,Można zastosowano [czyta cicho]… To jakby typowo machine learning.
MW,,,,"A czy to wyjaśnienie w tym momencie właśnie, ono jakby jest we właściwym momencie podane? Czy by się pan spodziewał takiego slajdu z objaśnieniem właśnie w jakimś innym momencie tej prezentacji? Bo pytał pan wcześniej, czy to do tego slajdu przed, czy po?"
MW_SSH_04,,,,"Nie, to raczej rozumiem jako do całości, ale tak naprawdę to jest pokazane też w celu, żeby nie nastawiać na coś badanego, bo w tym momencie tak naprawdę część badanych może mieć na podstawie ograniczenia modelu albo ogólnie całego tego slajdu może się zmienić zaufanie do tych danych, które są przedstawione, więc to też jakby wpływa na jakość badania wtedy no i podejrzewam, że skoro to zostało umieszczone tutaj, to zostało umieszczone tutaj umyślnie, żeby także zbadać jakby, bo jeszcze będzie kilka slajdów, żeby zbadać różnice pomiędzy slajdami wcześniejszymi i późniejszymi, kiedy już została dostarczona ta informacja."
MW,__S12__,,,Można sobie przejść dalej.
MW_SSH_04,,,,"Tutaj widzimy kolejne wykresy, przypominające troszkę krzywą Gaussa to po lewej. Tu jakby tą średnią dla histogramu, dla wysokości trzonu."
MW,,,,Jakbyśmy mogli zinterpretować ten wykres pudełkowy dla wysokości trzonu?
MW_SSH_04,,__Q15__,,"Wykres pudełkowy dla wysokości trzona. No także większość jakby średnia arytmetyczna, że średnio, najczęściej jakby dominantą w tym przypadku wysokości trzona jest około 6 cm. Wartości znajdują się powyżej 4,5 cm do około 7,5 cm. Z tą właśnie średnią w 6. No i że znajdą się jeszcze minimalne aspekty, że te trzony są wyższe jeszcze, ale to już też jest minimalna ilość tak naprawdę. No i że część się znajduje na zerze, natomiast główna ta grupa, tak samo jak na histogramie, znajduje się właśnie w przedziale od jakości 4,5 do 7,5."
MW,,,,A właśnie na histogramie dla szerokości trzonu. Co tutaj wynika?
MW_SSH_04,,,,"Dla szerokości trzonu? To, że tak naprawdę od wartości 0 do wartości 20 występują równie często. Tak naprawdę. No zwłaszcza od wartości 0 do 15. I potem jakby częstotliwość, liczba gatunków grzyba tak naprawdę zmniejsza się względem, kiedy ten trzon jest jeszcze szerszy. Jakby średnio w tym przypadku to by było około 12. Może 11. Więc jakby to, co pokazuje medianę i dominantę. Kiedy występuje jakby ten element tego, że występuje dużo wyższych także, ale już co rzadziej."
MW,,,,"Te wykresy są takie czytelne, zrozumiałe?"
MW_SSH_04,,,,"Bardzo czytelne. Histogramy. Bo półpudełkowe troszkę mniej, ale też jakby posiłkując się histogramem, też jakby one dodatkowo zyskują. Jakby samodzielnie półpudełkowego bym nie umieścił, ale w parze działają bardzo dobrze."
MW,,,,"I dwa ostatnie slajdy dotyczą właśnie tego typu kotwica, z którym wiem, że się pan wcześniej nie spotkał."
MW_SSH_04,,,,"Nie spotkałem. I to najpierw przeczytam objaśnienie, które jest na środku slajdu."
MW,,,,"Czy to byłoby w stanie panu odpowiedzieć na te pytania, które są przypisane?"
MW_SSH_04,,,,"Do slajdu 13 i 14. Zidentyfikuj te cechy, które są najważniejsze do zakwalifikowania grzyba jako jadalnego albo niejadalnego/trującego dla obu przypadków i odpowiedz dlaczego te cechy są istotne. I to dwóch przypadków, w sensie porównać ten do tego?"
MW,__S13__,,,"Można zobaczyć dwa slajdy, zobaczyć też co jest na kolejnym."
MW_SSH_04,,,,"Czyli to jest drugi przypadek po prostu. Aha, czyli to jest pokazane jakby, ok rozumiem. To jest pokazane, tu są jakby cechy, które są potrzebne do tego, żeby określić jadalny w tylu procentach czasu, a to jest podane cechy. Czy dobrze to rozumiem? A, nie ma dobrze, czy niedobrze."
MW,,__Q16__,,"Jakby pan to zinterpretował? Które są najważniejsze dla tego, żeby grzyb jakoś zaklasyfikować? Na przykład jako jadalny albo jako niejadalny trujący?"
MW_SSH_04,,,,"Tak naprawdę tutaj mamy dwie cechy, oprócz których trzy cechy, które są przynajmniej na slajdzie 13. Jest ogólnie podanych 8 cech, z czego… W przypadku… Jeżeli jest 8 podanych cech, to w takim razie AI przewidzi, że to jest w 97% jadalne. Natomiast odbierając te 3 cechy, AI jest skuteczny, już tylko jest w stanie przewidzieć, że to jest jadalne w 76%. I te cechy, które są, czyli tak naprawdę zostają dwa razy brak danych powierzchnia trzonu i podstawa trzonu, więc cechy, które zostają, które mają znaczenie to są szerokość trzonu, powierzchnię kapelusza i kolor trzonu, natomiast odpadają sposób przyrastania blaszek do trzonu, średnica kapelusza oraz wysokość trzonu, czyli tak naprawdę cechami ważnymi do tego jest szerokość trzonu, powierzchnia kapelusza i kolor trzonu, dlatego żeby AI była w stanie to przewidzieć, czyli jakby wystarczy że są spełnione te trzy cechy, a nie te trzy pozostałe, żeby AI było w stanie ocenić, że to jest spadek tylko 21% w przypadku skuteczności jego oceny."
MW,__S14__,,,I na kolejnym slajdzie?
MW_SSH_04,,,,"Na kolejnym slajdzie, no to typowo widać, że są, jest, są pięć danych, z czego jedna nie ma danych. Tak naprawdę 5 kategorii, cech, które mają dane, z czego jedna nie ma danych. No i w przypadku spełnienia tych 5 to jest 97,5% przypadków, natomiast w przypadku także połowy, bo jedno nie ma danych, to jest na 84%. Te ważniejsze to będą kolor kapelusza jako zielony. Zielony kolor kapelusza i sposób przyrastania blaszek do trzonu w sposób wykrojony. To będą cechy, które będą charakteryzowały grzyby trujące w większości przypadków, a już dodatkowo średnica kapelusza i kształt kapelusza płaskich będą cechami, które pomogą w uszczegółowieniu tego. Więc jakby te będą ważniejsze, tak naprawdę połowa tych cech, choć nie znamy także danych, jakby wyglądało, gdyby były tylko te dwie pozostałe dane. To by dałoby (ns - 00:47:06) tak naprawdę, no bo mamy tylko w przypadku, kiedy są wszystkie cztery i kiedy potem jest połowa, czyli dwie, ale nie mamy kiedy jest druga połowa. Co też nie daje, bo tam w przypadku tej drugiej połowy też by mogło być np. 90%, co byłoby więcej, więc to też ma być niepełne dane tak naprawdę do oceny tego, czy te cechy są najważniejsze, tak samo jak w poprzednim przypadku, więc też jest pewna niepełność danych i to też może mnie okłamywać w tym momencie."
MW,__S15__,,,~
MW,__S99__,,,~
MW,,,,"Doszliśmy tym sposobem do końca prezentacji i teraz moje pytanie byłoby takie, czy gdyby miał pan tę prezentację jakoś zmodyfikować, właśnie tak jak mówiliśmy na początku poprzez może dodanie czegoś, odjęcie, przesunięcie, zmianę, to chciałby pan jakieś operacje na tej prezentacji wykonać?"
MW_SSH_04,,,,"Nie do końca znam cel jakby jaki jest tego. Żeby dać na pewno w tych ostatnich slajdach, 13 i 14, dodałbym ewentualnie, żeby móc dać lepszy sąd w przypadku, jakie byłyby kształt kapelusza płaski, żeby podać także te dwie cechy."
MW,,,,Może pan dodać na przykład komentarz na slajdzie właśnie z taką uwagą.
MW_SSH_04,,,,Mogę.
MW,,,,"Chodzi tutaj o to, żeby tę prezentację uzdatnić dla użytkownika, czyli żeby była bardziej czytelna o tego typu operacje."
MW_SSH_04,,,,I to samo w tym przypadku tak naprawdę. Nie wiem czy powielać komentarz czy…
MW,,,,"Można napisać, że to samo co w slajdzie tam."
MW_SSH_04,,,,"Tu było zrozumiałe, tu także, no i ewentualnie kwestia tego, jaki był zamiar tak naprawdę, bo ewentualnie to, zresztą pod takim względem, jeśli się badało, to byłoby też mile widziane na początku, albo w ogóle też to mogłoby być niemile widziane na przykład, że kwestia tego, nie mam też świadomości, jaki jest cel podawania tego tutaj, bo podejrzewałbym, że raczej umyślny, skoro dopiero tutaj, że także prześwietlić to przez to badanie i zobaczyć tutaj, przebadać zaufanie jakby do AI, na zasadzie predykacji, bo to też ma trochę ograniczenia modelu, tak samo jak pytanie, które było skierowane w tym kierunku, ma wzbudzić nasz brak zaufania do tego, tak bym podejrzewał. Te wizualizacje były czytelne, tak naprawdę wszystko to było to samo, ale osobiście na sklepie 8 były najmniej czytelne w porównaniu z 7 i 9 mimo, że były tak naprawdę o tym samym."
MW,,,,To możemy dodać też taką uwagę.
MW_SSH_04,,,,No i te tak zwane paragony.
MW,,,,"Można dodać komentarz paragon, żebyśmy pamiętali tę metaforę."
MW_SSH_04,,,,"No tak to trochę wygląda, ale jakieś spisy ewentualnie magazynów albo jakieś też te raporty kwartalne. Takie typowe dane."
MW,,,,Czy to są skojarzenia pozytywne czy negatywne?
MW_SSH_04,,,,"Neutralne. Ale w przypadku wizualizacji, człowiek się nie spodziewa takich danych. Niby dla mnie nie są takie nieczytelne, ale zdecydowanie człowiek jest bardziej przyzwyczajony jako ogólnie do odbioru wizualizacji jako raczej przedstawienia graficznego, a nie typowo numerycznego, bo to niekoniecznie bym nawet zakwalifikował jako wizualizację, tylko bardziej jako zapisanie tego w sposób tekstowy. A wizualizacja raczej kojarzy się z przedstawieniem graficznym, jak w slajdach 4 i 5 na przykład, które są czytelne i zrozumiałe, bo na podstawie porównania sobie wielkości prostokątów, tych słupków jest w stanie sobie człowiek już coś wyciągnąć, a to trzeba jakby co prawda dokładniejszy danych, co jakby wskazuje na większą precyzję. Tak naprawdę, bo tu nie wiem ile dokładnie tak naprawdę jest w tym przypadku jakby typ hymenoforu. Będę sobie zdał sprawę, że dobra to jest 94,8 procent, ale w tym przypadku jeżeli tu jest coś taki nie ma typu hymenoforu chyba, a nie jest. Jest, ale jest brak danych w większości przypadków. A, czyli to może znaczyć brak danych. Ciekawe. Ale by tu dokładniejszą liczbę po prostu posiadał. Bo to by się zgadzało, że 58 tys. to by gdzieś było, względem tego, prawie 58 tys., że nie ma posiadanych tych danych. Ciekawe spojrzenie, kiedy się przesunie te slajdy."
MW,,,,Czyli porównanie ich ze sobą też może dać jakiś nowy rezultat poznawczy?
MW_SSH_04,,,,"Tak, jak najbardziej. Bo teraz wcześniej myślałem, że liczba danych, czyli tutaj przedstawiona na slajdzie szóstym, typ hymenoforu, liczba 7892, tutaj 94%, to jest w ilu jest ta dana znaleziona, a w ilu nie jest. Bo tak naprawdę to się wiąże. Bo to są dane, które są niekompletne, a poprzednie są kompletne. Bo tam pora roku jest wszędzie, nie ma pokazanego braku danych. Tak samo siedliska i tak dalej. Czyli to naprawdę to są ilość wybrakowania tych danych i w ilu przypadkach. To ciekawe, wcześniej wziąłem to zupełnie z drugiej strony. Nie łącząc tych dwóch slajdów ze sobą, tych trzech."
MW,,,,"A czy warstwa wizualna tej całej prezentacji, mamy tutaj różne typy tych wykresów, one też kolorystycznie inaczej wyglądają. Czy to jest jakaś przeszkoda, czy to nie zwróciło pana uwagi?"
MW_SSH_04,,,,"Nie, kolory były czytelne. Dobrze się odróżniały od białego tła."
MW,,,,Jakieś takie kwestie estetyczne? Coś tutaj?
MW_SSH_04,,,,"Nie, to w zależności, jaki był zamysł jak naprawdę prezentacji, ale jest czytelna, jest zrozumiała, to co ma spełniać. Ewentualnie sprawia wrażenie trochę prostej. Ale to też dobrze w porównaniu z tym, że obecnie wizualizacje są bardzo krzykliwe. A te sprawiają też wrażenie profesjonalnych przez to. Mimo, że są proste, ale jakby mają być praktyczne. Nie w ten sposób. No i dobrze, to już są jakby wyjaśnienia to wcześniejsze."
MW,,,,"Jeśli wszystkie już zmiany zostały zapisane, to prosiłabym też o zapisanie tego tak, żeby nam nie zginęły te pana modyfikacje."
MW_SSH_04,,,,Jako nowy plik?
MW,__S88__,,,~
MW,,,__P1__,"Jako po prostu zapisz zmiany. Tutaj dyskietką, że tak powiem. O! Tak, żeby nam już to nie uciekło. I chciałabym pana prosić jeszcze o zrobienie takich trzech ćwiczeń praktycznych. Mam nadzieję, że to będzie interesujące. Proszę sobie tutaj przeczytać."
MW_SSH_04,,,,Też na głos czytać?
MW,,,,"Można na głos, można po cichu. Jesteśmy przy tym przykładzie pierwszym."
MW_SSH_04,,,,"A teraz ja mam zakwalifikować, czy jadalne czy trujące. O Boże, a mogę skorzystać z wizualizacji?"
MW,,,,"Tak, tak jak najbardziej."
MW_SSH_04,,,,"Czyli teraz ja jestem AI teoretycznie? (ns - 00:55:31) bym zakwalifikował go jako jadalne, ale sprawdzę z wizualizacją. To wygląda. To jest jakiś trzon."
MW,,,,Na jakie cechy tutaj pan zwraca uwagę przede wszystkim?
MW_SSH_04,,,,"Na cechy, które jestem w stanie porównać z tym. Nie wszystkie jestem w stanie porównać, ponieważ nie znam dokładnych danych. Względem średnicy kapelusza, która ogólnie występuje, ale wydaje mi się, że ona raczej wyższa niż niższa. Nie zmienia koloru lub brak mleczka, tak naprawdę, na to patrzę, na kolor blaszek biały, który na tej wizualizacji na slajdzie 9 wskazuje na to, że to jest części grzyb jadalny. Także na podstawę trzonu i jej kolor, w sensie na to, że jest pękata. Kolor trzonu także biały, co także wskazuje na to, że grzyb jest jadalny. Tak naprawdę siedlisko i pory roku to są bezużyteczne. To nic nie daje."
MW,,,,Czyli decyzja byłaby jaka? Jadalny czy jadalny?
MW_SSH_04,,,,Jadalny.
MW,,,,To proszę zaznaczyć.
MW_SSH_04,,,,Ale też nie mam pewności.
MW,,,,"To właśnie tutaj następne pytanie jest o stopień pewności. Czy to jest zdecydowanie pewna decyzja, czy zdecydowanie niepewna, czy gdzieś pośrodku?"
MW_SSH_04,,,,Określiłbym ją na 85%.
MW,,,,Czyli raczej wyżej niż niżej.
MW_SSH_04,,,,"Raczej wyżej niż niżej, czyli średnio pewna. Ale mogę dopisać, że jest 85% pewności?"
MW,,,,"Tak, to śmiało. I teraz idziemy jeszcze do dwóch bardzo analogicznych przykładów."
MW_SSH_04,,,__P2__,"Średnica kapelusza mniejsza. To już teraz jakby (ns - 00:58:06), też pewność tego tak naprawdę, a propos poprzedniego przykładu, to bym dał 87%. Ponieważ tu jest mniejsza średnica kapelusza."
MW,,,,Na jakie cechy pan teraz patrzy?
MW_SSH_04,,,,"Na kolor trzonu, powierzchnię trzonu. To też jest więcej braku danych, więc też muszę troszkę pomyśleć bardziej nad tym, pod innym kątem, ale także patrzę na gęstość blaszek, bo gęstość blaszek… To jest brak, tak dalej… Czyli gęste częściej wskazuje się na to, że grzyb jest trujący, a rzadkie wskazują na to, że nie. W sumie prawda (ns - 00:59:27) trochę mieszana, ale bardziej czerwone niż niebieska. Wskazują tego, że wyższy jest współczynnik tego kolor czarny, tu jest kolor czarny, to byłbym dał na razie grzyb trujący. Też średnio pewny. Trochę mniej niż w poprzednim przypadku."
MW,,,,Na bazie jakich takich konkluzji?
MW_SSH_04,,,,"Na bazie gęstości blaszek głównie i koloru blaszek. Bo zwykle w jadalnych grzybach są bardziej jadalne kolory ziemiste niż kolory, zwykle kolory typu niebieski, jakieś jaskrawe, różowe, wskazują na trujący. Tak że tego."
MW,,,__P3__,I ostatni przykład.
MW_SSH_04,,,,Też raczej trujące.
MW,,,,Mhm. A dlaczego?
MW_SSH_04,,,,"O, a nie? Yyy… Nie, raczej nie. Bo jest kapelusz o większej średnicy niż wysokość trzonu, czyli jest bardziej rozległe. Na to, że na przykład gęstość blaszek wskazuje na to, że to jest częściej grzyb trujący. Jest grzyb raczej szerszy niż wyższy, co teoretycznie wskazywałoby na grzyb jadalny, ale to, że występują w ogóle blaszki i to w gęsty sposób. I sposób przerastania blaszek jest biegający, jest dana na ten temat. Biegający… wykazuje ten mały… dałbym jadalny, ale też trochę strzelając."
MW,,,,Mhm.
MW_SSH_04,,,,"Szczerze powiedziawszy też z powodu tego, że już chciałbym zakończyć badanie."
MW,,,,"Jasne, rozumiem, jak najbardziej."
MW_SSH_04,,,,Bo już czuję zmęczenie trochę.
MW,,,,Jasne.
MW_SSH_04,,,,"Zaznaczyłbym jadalne i oceniłbym to jako, nie umiem ocenić szczerze powiedziawszy, że jestem taki fifty-fifty trochę strzelając, bardziej bym zmierzał do tego, że moja odpowiedź jest raczej prawdziwa, ale chyba to jest bliższa prawdzie."
MW,,,,"Bardzo dziękuję i ostatnia rzecz obiecuję, jeśli jeszcze jest pan na siłach, jeśli nie, to kwestionariusz (ns - 01:03:21), taki bardzo klasyczny. Czyli czy wizualizacje, które pan dzisiaj widział, są tak ogólnie bardziej nudne, czy bardziej ciekawe?"
MW_SSH_04,,,,Bardziej ciekawe.
MW,,,,"To proszę o zaznaczenie, tu gdzie po tej stronie są rzeczy."
MW_SSH_04,,,,"Tak, tak, tak, pozytywne."
MW,,,,Pozytywne.
MW_SSH_04,,,,"Ale też chodzi o jakość tego, jak uważam, czy…"
MW,,,,"Bardziej o taki stopień stymulacji. Czy to generalnie było takie ciekawe, intrygujące, czy bardziej nas znudziło?"
MW_SSH_04,,,,"Nie, bardzo ciekawe."
MW,,,,A raczej trudne czy raczej łatwe? W interpretacji.
MW_SSH_04,,,,"Zależy które. Ten jeden nie zrozumiałem do końca. Tak zwane paragony też były. Na początku trudno zrozumieć i zrozumiałem je błędnie. Jeżeli teraz rozumiem poprawnie, to oczywiście rozumiałem je błędnie, ale to znaczy, że bardziej łatwe, niż bardziej trudne, bo też były takie kilka oczywistych, ale też niektóre były trudniejsze, coś pośrodku."
MW,,,,"I kolejne pytanie podobne. Czy bardziej były niezrozumiałe, czy bardziej były zrozumiałe?"
MW_SSH_04,,,,Bardziej zrozumiałe. Jakby większość była zrozumiała. Więc jakby to będzie zgodne z prawdą.
MW,,,,A nieczytelne czy czytelne?
MW_SSH_04,,,,"Tylko jedna była nieczytelna tak naprawdę, więc też."
MW,,,,I nieestetyczne czy estetyczne?
MW_SSH_04,,,,"Estetyczne, zdecydowanie. Oprócz tych paragonów może. Ale zdecydowanie jakby to prostota coś do mnie trafia."
MW,,,,"I ostatnia rzecz, pytanie o porównanie. Te wizualizacje, które pan dzisiaj widział, czy były od czegoś łatwiejsze, albo były od czegoś trudniejsze, jeśli chodzi o inne typy wizualizacji, z którymi się pan tak w ogóle w swoim studiowaniu, czy w pracy spotkał? Coś łatwiejszego i coś trudniejszego od tego co pan dzisiaj widział?"
MW_SSH_04,,,,"Coś łatwiejszego? No to wykresy kołowe jakieś, które mają np. 2-3 elementy. To był łatwiejszy. A trudniejszy to chyba nie. Może były jakieś przypadki, ale nie przychodzi mi nic takiego. Ponieważ to jak kotwica wymaga ode mnie skupienia i zastanawiania się, o co w niej chodzi tak naprawdę. A nie przypominam sobie, żebym wcześniej musiał tak myśleć na czym polega dany wykres, dana wizualizacja."
MW,,,,"To tyle ode mnie. Bardzo, bardzo serdecznie dziękuję."
